B2_armB_a0.60_x28_r16,337.4
B2_armB_a0.90_x04_r16,335.3
B2_armB_a0.90_x10_r16,311.9
B2_armB_a0.90_x16_r16,311.4
B2_armB_a0.90_x22_r16,312.0
B2_armB_a0.90_x28_r16,294.8
B2_armB_a1.30_x04_r16,294.1
B2_armB_a1.30_x10_r16,293.6
B2_armB_a1.30_x16_r16,296.4
B2_armB_a1.30_x22_r16,296.0
B2_armB_a1.30_x28_r16,297.3
B2_armB_a0.60_x04_r17,341.6
B2_armB_a0.60_x10_r17,344.4
B2_armB_a0.60_x16_r17,346.3
B2_armB_a0.60_x22_r17,342.8
B2_armB_a0.60_x28_r17,341.5
B2_armB_a0.90_x04_r17,340.1
B2_armB_a0.90_x10_r17,314.8
B2_armB_a0.90_x16_r17,313.9
B2_armB_a0.90_x22_r17,312.8
B2_armB_a0.90_x28_r17,302.5
B2_armB_a1.30_x04_r17,301.6
B2_armB_a1.30_x10_r17,301.7
B2_armB_a1.30_x16_r17,293.9
B2_armB_a1.30_x22_r17,295.1
B2_armB_a1.30_x28_r17,294.8
B2_armB_a0.60_x04_r18,346.7
B2_armB_a0.60_x10_r18,347.6
B2_armB_a0.60_x16_r18,351.1
B2_armB_a0.60_x22_r18,336.6
B2_armB_a0.60_x28_r18,337.2
B2_armB_a0.90_x04_r18,333.5
B2_armB_a0.90_x10_r18,315.5
B2_armB_a0.90_x16_r18,316.5
B2_armB_a0.90_x22_r18,317.0
B2_armB_a0.90_x28_r18,303.0
